x,y,text,cluster,connected_to
-0.067784,-0.045268,レイアウト設計,0,358;428;144;398;418
-0.143072,-0.013573,カラー設計,0,298;159;261;16;209
0.207272,-0.083954,UI振り返り,4,350;191;246;456;136
-0.173130,-0.041785,フォント振り返り,2,441;52;351;411;263
-0.174289,-0.185314,PAY.JP振り返り,1,382;29;247;287;392
-0.026909,0.362539,XR振り返り,3,353;51;393;493;483
0.102242,-0.136831,API振り返り,1,284;354;384;15;494
-0.164415,0.010578,ブランド振り返り,0,459;129;121;267;395
0.123744,0.069785,UX振り返り,4,191;246;93;450;356
0.090517,-0.034773,AI振り返り,1,357;185;407;497;397
-0.066602,-0.012395,レイアウト振り返り,0,448;358;129;488;418
-0.125824,0.027511,カラー振り返り,0,455;129;399;359;489
0.156286,-0.052686,UI共有メモ,4,380;200;146;327;338
-0.219099,-0.018395,フォント共有メモ,2,328;339;346;319;381
-0.205492,-0.143986,PAY.JP共有メモ,1,320;340;302;216;382
-0.070573,0.350436,XR共有メモ,3,273;433;324;78;341
0.062122,-0.110666,API共有メモ,1,15;179;384;204;494
-0.207108,0.050645,ブランド共有メモ,0,326;337;344;385;317
0.066695,0.105861,UX共有メモ,4,386;436;325;496;406
0.037418,-0.025839,AI共有メモ,1,437;334;348;387;321
-0.115324,0.020762,レイアウト共有メモ,0,335;322;388;438;144
-0.185761,0.042995,カラー共有メモ,0,333;389;439;313;465
0.181754,-0.096995,UI発信,4,400;136;476;477;350
-0.238569,-0.062058,フォント発信,2,441;401;391;52;237
-0.210364,-0.184268,PAY.JP発信,1,402;272;202;53;442
-0.062241,0.323641,XR発信,3,403;353;393;213;187
0.058716,-0.147218,API発信,1,404;284;274;82;354
-0.200178,-0.012452,ブランド発信,0,405;445;47;395;365
0.069492,0.109124,UX発信,4,406;356;446;191;246
0.018799,-0.037244,AI発信,1,407;185;288;470;357
-0.111701,-0.026429,レイアウト発信,0,408;448;144;398;358
-0.171613,0.016605,カラー発信,0,409;399;189;369;298
0.299603,-0.064463,UI整理,4,486;250;37;166;260
-0.209751,-0.075743,フォント整理,2,173;20;491;401;441
-0.164333,-0.207728,PAY.JP整理,1,492;202;340;302;287
0.056594,0.448608,XR整理,3,493;363;341;177;393
0.223408,-0.114279,API整理,1,225;494;394;48;235
-0.175183,-0.045903,ブランド整理,0,239;192;290;104;121
0.241721,0.093675,UX整理,4,480;366;106;336;343
0.216438,-0.014353,AI整理,1,427;334;348;377;497
-0.093015,-0.042639,レイアウト整理,0,188;378;448;358;498
-0.176728,-0.007453,カラー整理,0,298;449;369;399;499
0.134836,-0.107781,UIまとめ,4,460;496;450;350;200
-0.215332,-0.062438,フォントまとめ,2,481;183;52;461;391
-0.203770,-0.202412,PAY.JPまとめ,1,482;302;216;202;287
-0.049831,0.393145,XRまとめ,3,149;483;403;463;203
0.039693,-0.149063,APIまとめ,1,15;464;179;484;82
-0.202594,-0.026620,ブランドまとめ,0,239;485;121;104;290
0.073865,0.053927,UXまとめ,4,181;466;191;246;456
0.064606,-0.049122,AIまとめ,1,467;407;357;457;487
-0.105851,-0.038275,レイアウトまとめ,0,488;144;398;448;358
-0.188855,-0.005674,カラーまとめ,0,489;298;449;399;359
