x,y,text,cluster,connected_to
0.063754,0.143781,UX Sharing Log,4,386;430;336;343;466
0.017427,0.026966,AI Sharing Log,1,467;387;321;334;348
-0.12099,0.048603,Layout Sharing Log,0,335;388;322;468;439
-0.192298,0.085991,Color Sharing Log,0,333;389;435;469;438
0.283696,-0.081235,UI Design,4,260;240;446;318;71
-0.169934,-0.06113,Font Design,2,137;52;391;471;283
-0.148653,-0.215969,PAY.JP Design,1,287;392;202;5;94
0.082749,0.387954,XR Design,3,187;483;393;51;177
0.226634,-0.149006,API Design,1,127;64;225;264;139
-0.141968,-0.040407,Brand Design,0,167;227;255;277;355
0.171927,0.051199,UX Design,4,286;169;440;426;356
0.238891,-0.05014,AI Design,1,357;427;440;377;487
-0.067784,-0.045268,Layout Design,0,358;428;144;398;418
-0.143072,-0.013573,Color Design,0,298;159;261;16;209
0.207272,-0.083954,UI Retrospective,4,350;191;246;456;136
-0.17313,-0.041785,Font Retrospective,2,441;52;351;411;263
-0.174289,-0.185314,PAY.JP Retrospective,1,382;29;247;287;392
-0.026909,0.362539,XR Retrospective,3,353;51;393;493;483
0.102242,-0.136831,API Retrospective,1,284;354;384;15;494
-0.164415,0.010578,Brand Retrospective,0,459;129;121;267;395
0.123744,0.069785,UX Retrospective,4,191;246;93;450;356
0.090517,-0.034773,AI Retrospective,1,357;185;407;497;397
-0.066602,-0.012395,Layout Retrospective,0,448;358;129;488;418
-0.125824,0.027511,Color Retrospective,0,455;129;399;359;489
0.156286,-0.052686,UI Sharing Memo,4,380;200;146;327;338
-0.219099,-0.018395,Font Sharing Memo,2,328;339;346;319;381
-0.205492,-0.143986,PAY.JP Sharing Memo,1,320;340;302;216;382
-0.070573,0.350436,XR Sharing Memo,3,273;433;324;78;341
0.062122,-0.110666,API Sharing Memo,1,15;179;384;204;494
-0.207108,0.050645,Brand Sharing Memo,0,326;337;344;385;317
0.066695,0.105861,UX Sharing Memo,4,386;436;325;496;406
0.037418,-0.025839,AI Sharing Memo,1,437;334;348;387;321
-0.115324,0.020762,Layout Sharing Memo,0,335;322;388;438;144
-0.185761,0.042995,Color Sharing Memo,0,333;389;439;313;465
0.181754,-0.096995,UI Publishing,4,400;136;476;477;350
-0.238569,-0.062058,Font Publishing,2,441;401;391;52;237
-0.210364,-0.184268,PAY.JP Publishing,1,402;272;202;53;442
-0.062241,0.323641,XR Publishing,3,403;353;393;213;187
0.058716,-0.147218,API Publishing,1,404;284;274;82;354
-0.200178,-0.012452,Brand Publishing,0,405;445;47;395;365
0.069492,0.109124,UX Publishing,4,406;356;446;191;246
0.018799,-0.037244,AI Publishing,1,407;185;288;470;357
-0.111701,-0.026429,Layout Publishing,0,408;448;144;398;358
-0.171613,0.016605,Color Publishing,0,409;399;189;369;298
0.299603,-0.064463,UI Organization,4,486;250;37;166;260
-0.209751,-0.075743,Font Organization,2,173;20;491;401;441
-0.164333,-0.207728,PAY.JP Organization,1,492;202;340;302;287
0.056594,0.448608,XR Organization,3,493;363;341;177;393
0.223408,-0.114279,API Organization,1,225;494;394;48;235
-0.175183,-0.045903,Brand Organization,0,239;192;290;104;121
0.241721,0.093675,UX Organization,4,480;366;106;336;343
0.216438,-0.014353,AI Organization,1,427;334;348;377;497
-0.093015,-0.042639,Layout Organization,0,188;378;448;358;498
-0.176728,-0.007453,Color Organization,0,298;449;369;399;499
0.134836,-0.107781,UI Summary,4,460;496;450;350;200
-0.215332,-0.062438,Font Summary,2,481;183;52;461;391
-0.20377,-0.202412,PAY.JP Summary,1,482;302;216;202;287
-0.049831,0.393145,XR Summary,3,149;483;403;463;203
0.039693,-0.149063,API Summary,1,15;464;179;484;82
-0.202594,-0.02662,Brand Summary,0,239;485;121;104;290
0.073865,0.053927,UX Summary,4,181;466;191;246;456
0.064606,-0.049122,AI Summary,1,467;407;357;457;487
-0.105851,-0.038275,Layout Summary,0,488;144;398;448;358
-0.188855,-0.005674,Color Summary,0,489;298;449;399;359
