x,y,text,cluster,connected_to
-0.095069,0.086119,立体的な情報配置のスケッチ,3,283;7;253;305;332
-0.125957,-0.020745,社内ナレッジ共有プラットフォームの構想メモ,4,233;159;257;194;210
-0.130123,-0.053285,買い物リストとメモ,4,387;170;62;238;199
-0.022103,-0.060101,コンテンツマーケのテーマ計画,4,62;171;216;248;259
-0.023874,-0.119341,競合の機能比較マトリクス（優先）,1,100;112;364;166;107
0.006626,-0.039681,請求と支払いのフロー改善,4,71;86;297;237;43
-0.111528,0.031771,レガシーコードのリファクタ計画,4,293;294;203;246;218
-0.035226,-0.074303,メールマーケのオートメーション,4,18;83;142;378;163
0.119026,0.089430,デザインの影響を定量的に測る,3,86;297;276;9;111
0.092824,0.161153,現実と仮想の境界のデザイン,3,73;7;383;72;28
-0.060945,-0.060936,タッチポイントごとの感情曲線,4,215;198;371;72;75
0.049268,-0.048353,定量調査の質問設計の続きとバイアス,3,276;1;111;211;383
-0.130123,-0.053285,買い物リストとメモ,4,377;170;62;238;199
-0.074118,-0.083295,ハッシュタグとリーチの関係,4,94;104;105;336;407
-0.060419,0.065449,障害対応とポストモーテム,4,8;15;153;179;214
0.001562,0.013446,AIアシスタントと人間の役割分担,4,163;128;189;348;134
-0.153578,-0.080027,ネットワーキングのフォローアップ,4,38;271;367;210;0
-0.036077,0.129602,マルチユーザー空間のUI原則,3,13;330;5;72;91
-0.106596,0.174318,アクセシビリティとインクルージョン,4,8;15;153;179;214
-0.080520,-0.045758,ソーシャルリスニングの活用,4,78;233;159;163;40
-0.051220,0.107566,API設計の続きとバージョニング方針,3,11;293;294;275;333
0.027369,0.008819,心理的安全性の醸成,3,155;193;240;111;211
0.232722,0.029972,体験の一貫性とブランド,2,33;113;156;182;186
0.203847,-0.188063,マーケとプロダクトのKPI,1,52;109;120;183;262
0.159700,-0.086975,顧客体験と収益の両立,2,43;191;346;370;373
0.084526,-0.059315,実験と学習のサイクル,2,54;98;99;132;161
-0.024870,-0.105319,クロスポストの効果測定,1,137;148;411;140;289
-0.109178,-0.033664,議事録と決定事項の残し方,4,23;194;27;121;365
-0.090797,0.081653,フォントライセンスと利用範囲,3,317;3;48;91;313
-0.004898,0.002498,オンボーディングと定着,2,164;212;268;354;359
-0.129414,0.085926,可変フォントの活用案（v2）,3,48;3;317;403;313
0.227312,0.193650,プロダクトとデザインの連携,0,28;70;84;143;241
-0.048543,-0.140729,ユーザーリサーチと仮説検証,4,104;105;336;410;68
0.087768,0.289600,デザインシステムと開発,0,41;101;205;258;341
-0.031758,-0.062431,有料広告のクリエイティブテスト,4,265;148;411;218;249
-0.048543,-0.140729,ユーザーリサーチと仮説検証,4,104;105;336;407;68
0.056917,-0.046770,A/Bテストで検証した体験フロー,2,148;140;104;105;336
